City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
302,itaituba,-4.2761,-55.9836,28.42,42,38,1.13,BR,1689981417
303,suva,-18.1416,178.4415,25.71,73,75,2.06,FJ,1689981573
304,vanersborg,58.3807,12.3234,13.65,87,75,3.09,SE,1689981573
305,puerto lempira,15.2667,-83.7667,28.2,80,100,4.12,HN,1689981573
306,piedimonte matese,41.3508,14.368,25.03,75,0,0.97,IT,1689981573
307,kapa'a,22.0752,-159.319,28.99,84,100,5.14,US,1689981574
308,la passe,45.5549,-0.8967,17.21,74,0,4.01,FR,1689981574
309,guercif,34.2257,-3.3536,29.73,26,87,1.05,MA,1689981329
310,gunjur,13.2019,-16.7339,27.04,89,40,1.54,GM,1689981574
311,aykhal,66.0,111.5,19.98,68,80,6.75,RU,1689981297
312,sabak bernam,3.7698,100.9879,23.53,95,92,1.35,MY,1689981575
313,pisco,-13.7,-76.2167,20.03,73,0,6.69,PE,1689981575
314,lagos,6.5833,3.75,27.18,87,86,3.15,NG,1689981575
315,chattanooga,35.0456,-85.3097,24.58,83,100,1.54,US,1689981575
316,newport,51.5877,-2.9984,15.38,89,96,3.54,GB,1689981576
317,anadyr,64.75,177.4833,19.28,72,40,2.0,RU,1689981576
318,hays,30.0502,-98.0336,39.38,27,0,0.89,US,1689981576
319,sao vicente,-23.9631,-46.3919,21.1,26,12,1.37,BR,1689981295
320,val-d'or,48.1002,-77.7828,21.05,60,75,4.63,CA,1689981577
321,katsuura,35.1333,140.3,25.36,74,69,4.86,JP,1689981314
322,achacachi,-16.05,-68.6833,6.8,71,0,4.17,BO,1689981577
323,hami,42.8,93.45,28.11,20,45,3.13,CN,1689981415
324,ribeira brava,32.65,-17.0667,22.85,74,5,2.52,PT,1689981578
325,katpur,21.05,71.7833,27.09,86,98,6.88,IN,1689981578
326,new norfolk,-42.7826,147.0587,8.84,84,59,1.19,AU,1689981578
327,vila velha,-20.3297,-40.2925,19.97,83,75,2.06,BR,1689981578
328,ta`u,-14.2336,-169.5144,27.67,78,10,3.35,AS,1689981578
329,ambalangoda,6.2355,80.0538,26.74,86,100,6.82,LK,1689981579
330,kos,36.8933,27.2889,30.58,69,0,4.27,GR,1689981579
331,kingston,17.997,-76.7936,32.36,68,20,9.26,JM,1689981579
332,bandar abbas,27.1865,56.2808,32.99,70,75,3.09,IR,1689981579
333,dudinka,69.4058,86.1778,20.9,72,100,3.41,RU,1689981580
334,loikaw,19.6742,97.2094,20.42,97,100,0.63,MM,1689981501
335,fortaleza,-3.7227,-38.5247,26.79,83,0,4.12,BR,1689981580
336,margate,51.3813,1.3862,14.94,82,99,1.34,GB,1689981580
337,nuuk,64.1835,-51.7216,6.34,100,100,4.02,GL,1689981574
338,urangan,-25.3,152.9,17.81,52,0,5.12,AU,1689981581
339,mirabad,30.4362,61.8383,30.43,16,97,7.45,AF,1689981581
340,nadi,-17.8,177.4167,25.0,78,40,5.14,FJ,1689981581
341,smithers,54.7804,-127.1743,16.18,94,100,1.03,CA,1689981581
342,shimoda,34.6667,138.95,27.84,77,5,4.89,JP,1689981582
343,vilyuysk,63.7553,121.6247,17.98,58,9,0.76,RU,1689981582
344,pitangui,-19.6828,-44.8903,20.67,58,100,4.09,BR,1689981582
345,faya-largeau,17.9257,19.1043,32.86,36,63,3.53,TD,1689981582
346,vikulovo,56.8167,70.6107,14.23,87,100,3.31,RU,1689981583
347,ponta delgada,37.7333,-25.6667,21.4,88,75,1.54,PT,1689981583
348,dryden,49.7833,-92.7503,23.16,56,20,4.63,CA,1689981584
349,sabinanigo,42.5192,-0.3661,18.18,80,95,1.79,ES,1689981584
350,bandar-e anzali,37.4727,49.4622,25.37,73,34,0.59,IR,1689981585
351,bad blankenburg,50.6833,11.2667,14.38,91,54,2.31,DE,1689981585
352,hafnarfjordur,64.0671,-21.9377,12.93,71,75,3.09,IS,1689981586
353,wewak,-3.5534,143.6268,27.19,85,96,2.0,PG,1689981586
354,palu,-0.8917,119.8707,24.4,95,91,1.2,ID,1689981586
355,palmer,42.1584,-72.3287,23.97,77,40,2.57,US,1689981587
356,saphane,39.0273,29.2222,19.28,62,0,2.79,TR,1689981587
357,camalu,30.85,-116.0667,25.27,61,33,4.79,MX,1689981587
358,puttalam,8.0362,79.8283,26.51,84,100,9.65,LK,1689981371
359,hithadhoo,-0.6,73.0833,27.47,79,90,2.35,MV,1689981588
360,siwa oasis,29.2041,25.5195,32.18,23,0,4.23,EG,1689981588
361,island harbour,50.724,-1.2758,15.55,76,43,0.45,GB,1689981588
362,port blair,11.6667,92.75,26.02,94,100,1.03,IN,1689981300
